Type, Quantum, Average Response Time, Context Switch Time, Second Queue Usage
mlfq, 25000, 1.09448626, 0.00002738, 0.750
mlfq, 26000, 1.09761377, 0.00003143, 0.750
mlfq, 27000, 1.10039071, 0.00002864, 0.750
mlfq, 28000, 1.10380789, 0.00005252, 0.750
mlfq, 29000, 1.10724802, 0.00003792, 0.750
mlfq, 30000, 1.10868787, 0.00002919, 0.750
mlfq, 31000, 1.11246230, 0.00002570, 0.750
mlfq, 32000, 1.11527804, 0.00005070, 0.750
mlfq, 81000, 1.23839009, 0.00003981, 0.750
mlfq, 82000, 1.24127518, 0.00005001, 0.750
mlfq, 83000, 1.24424848, 0.00009757, 0.750
mlfq, 84000, 0.92461002, 0.00005992, 0.500
mlfq, 85000, 0.92755942, 0.00005413, 0.500
mlfq, 86000, 0.93114982, 0.00005776, 0.500
mlfq, 87000, 0.93470928, 0.00005650, 0.500
mlfq, 88000, 0.93746028, 0.00006132, 0.500
mlfq, 89000, 0.94098206, 0.00006355, 0.500
mlfq, 90000, 0.94402824, 0.00005678, 0.500
mlfq, 91000, 0.94771720, 0.00006146, 0.500
mlfq, 92000, 0.95051382, 0.00005615, 0.500
mlfq, 93000, 0.95389070, 0.00005448, 0.500
mlfq, 94000, 0.95731731, 0.00005755, 0.500
mlfq, 95000, 0.96063821, 0.00003653, 0.500
mlfq, 96000, 0.96418459, 0.00005636, 0.500
mlfq, 97000, 0.96688387, 0.00005517, 0.500
mlfq, 98000, 0.97035079, 0.00006209, 0.500
mlfq, 99000, 0.97359025, 0.00005832, 0.500
mlfq, 100000, 0.97669346, 0.00005461, 0.500
rr, 0, 0.79013881, 0.05117797, 0
rr, 500, 0.66771784, 0.00647997, 0
rr, 1000, 0.68914777, 0.00341491, 0
rr, 1500, 0.67193219, 0.00314822, 0
rr, 2000, 0.70860589, 0.00243545, 0
rr, 2500, 0.68777902, 0.00200315, 0
rr, 3000, 0.68380220, 0.00169721, 0
rr, 3500, 0.68198336, 0.00153112, 0
rr, 4000, 0.65807447, 0.00133033, 0
rr, 4500, 0.68278580, 0.00117438, 0
rr, 5000, 0.66684622, 0.00105292, 0
rr, 5500, 0.65663347, 0.00095326, 0
rr, 6000, 0.66010902, 0.00088552, 0
rr, 6500, 0.67644179, 0.00083824, 0
rr, 7000, 0.66526984, 0.00078537, 0
rr, 7500, 0.68218415, 0.00072348, 0
rr, 8000, 0.66387652, 0.00070701, 0
rr, 8500, 0.67570449, 0.00064575, 0
rr, 9000, 0.67325418, 0.00062760, 0
rr, 9500, 0.66745973, 0.00058241, 0
rr, 10000, 0.67167065, 0.00060238, 0
rr, 10500, 0.67036009, 0.00068347, 0
rr, 11000, 0.68018636, 0.00051914, 0
rr, 11500, 0.67879264, 0.00052836, 0
rr, 12000, 0.67469783, 0.00047114, 0
rr, 12500, 0.68065603, 0.00050991, 0
rr, 13000, 0.68457917, 0.00046563, 0
rr, 13500, 0.69043304, 0.00042470, 0
rr, 14000, 0.70584552, 0.00050307, 0
rr, 14500, 0.69021979, 0.00045264, 0
rr, 15000, 0.69428644, 0.00039781, 0
rr, 15500, 0.71041152, 0.00042491, 0
rr, 16000, 0.68052958, 0.00042275, 0
rr, 16500, 0.68054805, 0.00043965, 0
rr, 17000, 0.67122344, 0.00035437, 0
rr, 17500, 0.66900437, 0.00037260, 0
rr, 18000, 0.67909059, 0.00044105, 0
rr, 18500, 0.67453620, 0.00047443, 0
rr, 19000, 0.68778268, 0.00033363, 0
rr, 19500, 0.68150124, 0.00038567, 0
rr, 20000, 0.69339645, 0.00031687, 0
mlfq, 15000, 1.44447964, 0.00001795, 1.000
mlfq, 16000, 1.07227364, 0.00002123, 0.750
mlfq, 17000, 1.07423611, 0.00002689, 0.750
mlfq, 18000, 1.07726134, 0.00002654, 0.750
mlfq, 19000, 1.08016323, 0.00004058, 0.750
mlfq, 20000, 1.08241121, 0.00003150, 0.750
mlfq, 21000, 1.08438861, 0.00003101, 0.750
mlfq, 22000, 1.08704958, 0.00003031, 0.750
mlfq, 23000, 1.09004613, 0.00004658, 0.750
mlfq, 24000, 1.09190283, 0.00003101, 0.750
mlfq, 25000, 1.09502912, 0.00002948, 0.750
mlfq, 26000, 1.09718992, 0.00002773, 0.750
mlfq, 27000, 1.10015920, 0.00002871, 0.750
mlfq, 28000, 1.10296454, 0.00002954, 0.750
mlfq, 29000, 1.10670422, 0.00004631, 0.750
mlfq, 30000, 1.10942028, 0.00003366, 0.750
mlfq, 31000, 1.11298781, 0.00004477, 0.750
mlfq, 32000, 1.11604149, 0.00004637, 0.750
mlfq, 81000, 1.23901309, 0.00005057, 0.750
mlfq, 82000, 1.24136015, 0.00008975, 0.750
mlfq, 83000, 1.24352985, 0.00004442, 0.750
mlfq, 84000, 0.92495363, 0.00005545, 0.500
mlfq, 85000, 0.92769744, 0.00005769, 0.500
mlfq, 86000, 0.93131604, 0.00005287, 0.500
mlfq, 87000, 0.93497265, 0.00005958, 0.500
mlfq, 88000, 0.93753770, 0.00005790, 0.500
mlfq, 89000, 0.94075275, 0.00006097, 0.500
mlfq, 90000, 0.94435405, 0.00005664, 0.500
mlfq, 91000, 0.94765309, 0.00005783, 0.500
mlfq, 92000, 0.95112313, 0.00005699, 0.500
mlfq, 93000, 0.95385454, 0.00005566, 0.500
mlfq, 94000, 0.95724938, 0.00005783, 0.500
mlfq, 95000, 0.96011677, 0.00005888, 0.500
mlfq, 96000, 0.96307069, 0.00005238, 0.500
mlfq, 97000, 0.96714183, 0.00005769, 0.500
mlfq, 98000, 0.97059703, 0.00005427, 0.500
mlfq, 99000, 0.97369049, 0.00005587, 0.500
mlfq, 100000, 0.97680885, 0.00009946, 0.500
rr, 0, 0.84500645, 0.05296917, 0
rr, 500, 0.66870395, 0.00642671, 0
rr, 1000, 0.68471312, 0.00339364, 0
rr, 1500, 0.67521228, 0.00288026, 0
rr, 2000, 0.67224584, 0.00235650, 0
rr, 2500, 0.68880128, 0.00217691, 0
rr, 3000, 0.68591865, 0.00171899, 0
rr, 3500, 0.66015901, 0.00146073, 0
rr, 4000, 0.65815535, 0.00127878, 0
rr, 4500, 0.67430304, 0.00118779, 0
rr, 5000, 0.66547320, 0.00107471, 0
rr, 5500, 0.66922895, 0.00098104, 0
rr, 6000, 0.67888349, 0.00091093, 0
rr, 6500, 0.67652257, 0.00091806, 0
rr, 7000, 0.68157416, 0.00088790, 0
rr, 7500, 0.66506291, 0.00076232, 0
rr, 8000, 0.66667143, 0.00076685, 0
rr, 8500, 0.66529388, 0.00072677, 0
rr, 9000, 0.67357444, 0.00067927, 0
rr, 9500, 0.66744452, 0.00061258, 0
rr, 10000, 0.67151977, 0.00058226, 0
rr, 10500, 0.68394876, 0.00056864, 0
rr, 11000, 0.67998045, 0.00054022, 0
rr, 11500, 0.67860215, 0.00050851, 0
rr, 12000, 0.67140827, 0.00053338, 0
rr, 12500, 0.68048017, 0.00053010, 0
rr, 13000, 0.68434480, 0.00046563, 0
rr, 13500, 0.70079291, 0.00044621, 0
rr, 14000, 0.70519623, 0.00043581, 0
rr, 14500, 0.69018568, 0.00035521, 0
rr, 15000, 0.69464490, 0.00040983, 0
rr, 15500, 0.66666757, 0.00034739, 0
rr, 16000, 0.68025147, 0.00038552, 0
rr, 16500, 0.68085937, 0.00037324, 0
rr, 17000, 0.65824356, 0.00035683, 0
rr, 17500, 0.66898747, 0.00037219, 0
rr, 18000, 0.67883750, 0.00034627, 0
rr, 18500, 0.67422492, 0.00033502, 0
rr, 19000, 0.68812826, 0.00037071, 0
rr, 19500, 0.68197262, 0.00036360, 0
rr, 20000, 0.69394108, 0.00034460, 0
mlfq, 15000, 1.07137092, 0.00002416, 0.750
mlfq, 16000, 1.07102289, 0.00002416, 0.750
mlfq, 17000, 1.07597511, 0.00003520, 0.750
mlfq, 18000, 1.07681999, 0.00004246, 0.750
mlfq, 19000, 1.07935127, 0.00002752, 0.750
mlfq, 20000, 1.08160063, 0.00002906, 0.750
mlfq, 21000, 1.08455092, 0.00003338, 0.750
mlfq, 22000, 1.08731798, 0.00003324, 0.750
mlfq, 23000, 1.09090787, 0.00003960, 0.750
mlfq, 24000, 1.09296375, 0.00004246, 0.750
mlfq, 25000, 1.09514509, 0.00003855, 0.750
mlfq, 26000, 1.09754890, 0.00004093, 0.750
mlfq, 27000, 1.10078542, 0.00004121, 0.750
mlfq, 28000, 1.10317933, 0.00003799, 0.750
mlfq, 29000, 1.10740246, 0.00004952, 0.750
mlfq, 30000, 1.11065263, 0.00003178, 0.750
mlfq, 31000, 1.11255538, 0.00003345, 0.750
mlfq, 32000, 1.11529402, 0.00003792, 0.750
mlfq, 81000, 1.23847631, 0.00004512, 0.750
mlfq, 82000, 1.24163872, 0.00004784, 0.750
mlfq, 83000, 0.92138877, 0.00006705, 0.500
mlfq, 84000, 0.92437111, 0.00005937, 0.500
mlfq, 85000, 0.92774228, 0.00005846, 0.500
mlfq, 86000, 0.93143697, 0.00005846, 0.500
mlfq, 87000, 0.93424405, 0.00006845, 0.500
mlfq, 88000, 0.93724283, 0.00005608, 0.500
mlfq, 89000, 0.94084447, 0.00005378, 0.500
mlfq, 90000, 0.94414065, 0.00004686, 0.500
mlfq, 91000, 0.94739986, 0.00005664, 0.500
mlfq, 92000, 0.95094832, 0.00005992, 0.500
mlfq, 93000, 0.95415879, 0.00005245, 0.500
mlfq, 94000, 0.95710315, 0.00006230, 0.500
mlfq, 95000, 0.96056353, 0.00005867, 0.500
mlfq, 96000, 0.96369778, 0.00005364, 0.500
mlfq, 97000, 0.96729684, 0.00006335, 0.500
mlfq, 98000, 0.97087853, 0.00005413, 0.500
mlfq, 99000, 0.97347542, 0.00005441, 0.500
mlfq, 100000, 0.97714961, 0.00006286, 0.500
rr, 0, 0.81580101, 0.05143762, 0
rr, 500, 0.67013976, 0.00650554, 0
rr, 1000, 0.68145419, 0.00347525, 0
rr, 1500, 0.68440126, 0.00313147, 0
rr, 2000, 0.67105453, 0.00233319, 0
rr, 2500, 0.66056927, 0.00202909, 0
rr, 3000, 0.68456204, 0.00163896, 0
rr, 3500, 0.68216084, 0.00157045, 0
rr, 4000, 0.68691286, 0.00140681, 0
rr, 4500, 0.67856360, 0.00113473, 0
rr, 5000, 0.66556048, 0.00107151, 0
rr, 5500, 0.67413591, 0.00095369, 0
rr, 6000, 0.65860013, 0.00088866, 0
rr, 6500, 0.67632264, 0.00085926, 0
rr, 7000, 0.68101368, 0.00076672, 0
rr, 7500, 0.68171548, 0.00073808, 0
rr, 8000, 0.66384572, 0.00068682, 0
rr, 8500, 0.66665996, 0.00064673, 0
rr, 9000, 0.67313546, 0.00060498, 0
rr, 9500, 0.66787216, 0.00068116, 0
rr, 10000, 0.67999777, 0.00058457, 0
rr, 10500, 0.67046142, 0.00057319, 0
rr, 11000, 0.68012106, 0.00054763, 0
rr, 11500, 0.69026481, 0.00053275, 0
rr, 12000, 0.67162293, 0.00048289, 0
rr, 12500, 0.68062091, 0.00055651, 0
rr, 13000, 0.68469685, 0.00049957, 0
rr, 13500, 0.69094293, 0.00047751, 0
rr, 14000, 0.68763219, 0.00045306, 0
rr, 14500, 0.69392809, 0.00045055, 0
rr, 15000, 0.69483134, 0.00040494, 0
rr, 15500, 0.66674263, 0.00037987, 0
rr, 16000, 0.68036341, 0.00038587, 0
rr, 16500, 0.68102044, 0.00039041, 0
rr, 17000, 0.65886212, 0.00034460, 0
rr, 17500, 0.66895085, 0.00037260, 0
rr, 18000, 0.67935403, 0.00036247, 0
rr, 18500, 0.67435245, 0.00035325, 0
rr, 19000, 0.68763724, 0.00041255, 0
rr, 19500, 0.68140376, 0.00036785, 0
rr, 20000, 0.69349999, 0.00033315, 0
mlfq, 15000, 1.44312901, 0.00001997, 1.000
mlfq, 16000, 1.07140904, 0.00002556, 0.750
mlfq, 17000, 1.07462621, 0.00002417, 0.750
mlfq, 18000, 1.07726881, 0.00003066, 0.750
mlfq, 19000, 1.08008659, 0.00002584, 0.750
mlfq, 20000, 1.08174258, 0.00003066, 0.750
mlfq, 21000, 1.08509863, 0.00003995, 0.750
mlfq, 22000, 1.08670044, 0.00003122, 0.750
mlfq, 23000, 1.09044000, 0.00002878, 0.750
mlfq, 24000, 1.09186473, 0.00002912, 0.750
mlfq, 25000, 1.09427598, 0.00002857, 0.750
mlfq, 26000, 1.09695246, 0.00002996, 0.750
mlfq, 27000, 1.10192350, 0.00002654, 0.750
mlfq, 28000, 1.10312969, 0.00003988, 0.750
mlfq, 29000, 1.10659357, 0.00003939, 0.750
mlfq, 30000, 1.11078587, 0.00004638, 0.750
mlfq, 31000, 1.11188995, 0.00003234, 0.750
mlfq, 32000, 1.11657187, 0.00005280, 0.750
mlfq, 81000, 1.23852866, 0.00004812, 0.750
mlfq, 82000, 1.24164326, 0.00004526, 0.750
mlfq, 83000, 1.24455531, 0.00004938, 0.750
mlfq, 84000, 0.92459129, 0.00006230, 0.500
mlfq, 85000, 0.92816140, 0.00010071, 0.500
mlfq, 86000, 0.93146701, 0.00005713, 0.500
mlfq, 87000, 0.93505053, 0.00006020, 0.500
mlfq, 88000, 0.93801290, 0.00006055, 0.500
mlfq, 89000, 0.94129497, 0.00005657, 0.500
mlfq, 90000, 0.94410515, 0.00005378, 0.500
mlfq, 91000, 0.94766070, 0.00006202, 0.500
mlfq, 92000, 0.95051702, 0.00005916, 0.500
mlfq, 93000, 0.95413439, 0.00005559, 0.500
mlfq, 94000, 0.95723374, 0.00005545, 0.500
mlfq, 95000, 0.96042055, 0.00005769, 0.500
mlfq, 96000, 0.96403357, 0.00005189, 0.500
mlfq, 97000, 0.96712747, 0.00006258, 0.500
mlfq, 98000, 0.97055513, 0.00006118, 0.500
mlfq, 99000, 0.97406083, 0.00006216, 0.500
mlfq, 100000, 0.97685313, 0.00005406, 0.500
rr, 0, 0.79144938, 0.05080008, 0
rr, 500, 0.66857794, 0.00629229, 0
rr, 1000, 0.67479809, 0.00343172, 0
rr, 1500, 0.68935341, 0.00319074, 0
rr, 2000, 0.68122216, 0.00240524, 0
rr, 2500, 0.66361170, 0.00203286, 0
rr, 3000, 0.66372912, 0.00155264, 0
rr, 3500, 0.65924990, 0.00160426, 0
rr, 4000, 0.67879280, 0.00137371, 0
rr, 4500, 0.66308742, 0.00118967, 0
rr, 5000, 0.67634371, 0.00108554, 0
rr, 5500, 0.67499001, 0.00099676, 0
rr, 6000, 0.66887625, 0.00084815, 0
rr, 6500, 0.66880195, 0.00083572, 0
rr, 7000, 0.68160316, 0.00087805, 0
rr, 7500, 0.67662360, 0.00066720, 0
rr, 8000, 0.66647428, 0.00066725, 0
rr, 8500, 0.67658124, 0.00061838, 0
rr, 9000, 0.67419677, 0.00063912, 0
rr, 9500, 0.66699301, 0.00058645, 0
rr, 10000, 0.67176612, 0.00064344, 0
rr, 10500, 0.68393347, 0.00059883, 0
rr, 11000, 0.67145091, 0.00057919, 0
rr, 11500, 0.68152721, 0.00049671, 0
rr, 12000, 0.69013209, 0.00059267, 0
rr, 12500, 0.68054402, 0.00055015, 0
rr, 13000, 0.68462923, 0.00044390, 0
rr, 13500, 0.69008088, 0.00042827, 0
rr, 14000, 0.67664724, 0.00043092, 0
rr, 14500, 0.69061579, 0.00043952, 0
rr, 15000, 0.69493398, 0.00040773, 0
rr, 15500, 0.69445570, 0.00037365, 0
rr, 16000, 0.68010210, 0.00033014, 0
rr, 16500, 0.68157779, 0.00040690, 0
rr, 17000, 0.67140735, 0.00036512, 0
rr, 17500, 0.66948970, 0.00034439, 0
rr, 18000, 0.67980349, 0.00036813, 0
rr, 18500, 0.67488309, 0.00034669, 0
rr, 19000, 0.68773816, 0.00034851, 0
rr, 19500, 0.68185227, 0.00036528, 0
rr, 20000, 0.69397539, 0.00040131, 0
mlfq, 15000, 1.44266520, 0.00001851, 1.000
mlfq, 16000, 1.07200411, 0.00004533, 0.750
mlfq, 17000, 1.07458183, 0.00002871, 0.750
mlfq, 18000, 1.07704918, 0.00002836, 0.750
mlfq, 19000, 1.07888129, 0.00002228, 0.750
mlfq, 20000, 1.08186746, 0.00003339, 0.750
mlfq, 21000, 1.08522862, 0.00004288, 0.750
mlfq, 22000, 1.08778921, 0.00003115, 0.750
mlfq, 23000, 1.08884467, 0.00002843, 0.750
mlfq, 24000, 1.09220737, 0.00004344, 0.750
mlfq, 25000, 1.09520016, 0.00003862, 0.750
mlfq, 26000, 1.09663746, 0.00002696, 0.750
mlfq, 27000, 1.10054066, 0.00002898, 0.750
mlfq, 28000, 1.10318637, 0.00003876, 0.750
mlfq, 29000, 1.10608712, 0.00003730, 0.750
mlfq, 30000, 1.10958065, 0.00003010, 0.750
mlfq, 31000, 1.11240575, 0.00002989, 0.750
mlfq, 32000, 1.11555718, 0.00004595, 0.750
mlfq, 81000, 1.23865984, 0.00005594, 0.750
mlfq, 82000, 1.24079635, 0.00005140, 0.750
mlfq, 83000, 1.24382435, 0.00005350, 0.750
mlfq, 84000, 0.92462947, 0.00005601, 0.500
mlfq, 85000, 0.92751820, 0.00010539, 0.500
mlfq, 86000, 0.93123952, 0.00010560, 0.500
mlfq, 87000, 0.93436800, 0.00005909, 0.500
mlfq, 88000, 0.93754217, 0.00005531, 0.500
mlfq, 89000, 0.94102896, 0.00006062, 0.500
mlfq, 90000, 0.94406761, 0.00006935, 0.500
mlfq, 91000, 0.94756846, 0.00005888, 0.500
mlfq, 92000, 0.95095251, 0.00005615, 0.500
mlfq, 93000, 0.95392470, 0.00005965, 0.500
mlfq, 94000, 0.95677855, 0.00005846, 0.500
mlfq, 95000, 0.96099712, 0.00019151, 0.500
mlfq, 96000, 0.96347498, 0.00006244, 0.500
mlfq, 97000, 0.96668957, 0.00005867, 0.500
mlfq, 98000, 0.97049794, 0.00005713, 0.500
mlfq, 99000, 0.97391741, 0.00006621, 0.500
mlfq, 100000, 0.97654080, 0.00005615, 0.500
rr, 0, 0.78350174, 0.05132553, 0
rr, 500, 0.67118729, 0.00646295, 0
rr, 1000, 0.68686039, 0.00349820, 0
rr, 1500, 0.69003878, 0.00316681, 0
rr, 2000, 0.66411173, 0.00236065, 0
rr, 2500, 0.68231937, 0.00194215, 0
rr, 3000, 0.67304066, 0.00164547, 0
rr, 3500, 0.67333170, 0.00155613, 0
rr, 4000, 0.67830868, 0.00124136, 0
rr, 4500, 0.67853491, 0.00120924, 0
rr, 5000, 0.68596590, 0.00105391, 0
rr, 5500, 0.66947802, 0.00104749, 0
rr, 6000, 0.67909156, 0.00086072, 0
rr, 6500, 0.67523222, 0.00084473, 0
rr, 7000, 0.68150551, 0.00081073, 0
rr, 7500, 0.68282940, 0.00073704, 0
rr, 8000, 0.67951477, 0.00069631, 0
rr, 8500, 0.66454717, 0.00063989, 0
rr, 9000, 0.67375826, 0.00065120, 0
rr, 9500, 0.68166492, 0.00058220, 0
rr, 10000, 0.67185138, 0.00057863, 0
rr, 10500, 0.68398697, 0.00058054, 0
rr, 11000, 0.68001223, 0.00054358, 0
rr, 11500, 0.68155766, 0.00051822, 0
rr, 12000, 0.67216635, 0.00047275, 0
rr, 12500, 0.67757596, 0.00045599, 0
rr, 13000, 0.68543577, 0.00047806, 0
rr, 13500, 0.69008839, 0.00044300, 0
rr, 14000, 0.68761257, 0.00040662, 0
rr, 14500, 0.69007768, 0.00042973, 0
rr, 15000, 0.66423126, 0.00034676, 0
rr, 15500, 0.67918894, 0.00039370, 0
rr, 16000, 0.68032070, 0.00041458, 0
rr, 16500, 0.68081114, 0.00037449, 0
rr, 17000, 0.67167678, 0.00039531, 0
rr, 17500, 0.66894946, 0.00037547, 0
rr, 18000, 0.66519877, 0.00032979, 0
rr, 18500, 0.67428180, 0.00035507, 0
rr, 19000, 0.68793361, 0.00034459, 0
rr, 19500, 0.68118633, 0.00033148, 0
rr, 20000, 0.69386008, 0.00039726, 0
mlfq, 15000, 1.44286847, 0.00001956, 1.000
mlfq, 16000, 1.07173185, 0.00003226, 0.750
mlfq, 17000, 1.07414497, 0.00002780, 0.750
mlfq, 18000, 1.07804646, 0.00004547, 0.750
mlfq, 19000, 1.07914889, 0.00002347, 0.750
mlfq, 20000, 1.08240527, 0.00003695, 0.750
mlfq, 21000, 1.08426989, 0.00003080, 0.750
mlfq, 22000, 1.08726477, 0.00003087, 0.750
mlfq, 23000, 1.08968701, 0.00004190, 0.750
mlfq, 24000, 1.09273120, 0.00003848, 0.750
mlfq, 25000, 1.09529237, 0.00003730, 0.750
mlfq, 26000, 1.09684729, 0.00004393, 0.750
mlfq, 27000, 1.10028507, 0.00003415, 0.750
mlfq, 28000, 1.10321680, 0.00003695, 0.750
mlfq, 29000, 1.10819717, 0.00004100, 0.750
mlfq, 30000, 1.10992228, 0.00003680, 0.750
mlfq, 31000, 1.11235490, 0.00002864, 0.750
mlfq, 32000, 1.11595610, 0.00004665, 0.750
mlfq, 81000, 1.23861111, 0.00004728, 0.750
mlfq, 82000, 1.24154187, 0.00004665, 0.750
mlfq, 83000, 1.24400903, 0.00004183, 0.750
mlfq, 84000, 0.92473879, 0.00005727, 0.500
mlfq, 85000, 0.92760948, 0.00005364, 0.500
mlfq, 86000, 0.93105445, 0.00005280, 0.500
mlfq, 87000, 0.93504925, 0.00005797, 0.500
mlfq, 88000, 0.93712181, 0.00006817, 0.500
mlfq, 89000, 0.94132117, 0.00006293, 0.500
mlfq, 90000, 0.94458136, 0.00008814, 0.500
mlfq, 91000, 0.94730549, 0.00005524, 0.500
mlfq, 92000, 0.95140496, 0.00005957, 0.500
mlfq, 93000, 0.95346324, 0.00005916, 0.500
mlfq, 94000, 0.95721228, 0.00006062, 0.500
mlfq, 95000, 0.96064030, 0.00005818, 0.500
mlfq, 96000, 0.96359693, 0.00005539, 0.500
mlfq, 97000, 0.96728261, 0.00015149, 0.500
mlfq, 98000, 0.97073701, 0.00005825, 0.500
mlfq, 99000, 0.97344729, 0.00006272, 0.500
mlfq, 100000, 0.97631190, 0.00004721, 0.500
rr, 0, 0.86389667, 0.05421527, 0
rr, 500, 0.67650848, 0.00631525, 0
rr, 1000, 0.68071656, 0.00373560, 0
rr, 1500, 0.67405154, 0.00312878, 0
rr, 2000, 0.69159088, 0.00249048, 0
rr, 2500, 0.69871735, 0.00201261, 0
rr, 3000, 0.68827915, 0.00172356, 0
rr, 3500, 0.66651977, 0.00145306, 0
rr, 4000, 0.68486852, 0.00121033, 0
rr, 4500, 0.66555631, 0.00116567, 0
rr, 5000, 0.67957434, 0.00104085, 0
rr, 5500, 0.66916230, 0.00096472, 0
rr, 6000, 0.66020673, 0.00087387, 0
rr, 6500, 0.66339797, 0.00087476, 0
rr, 7000, 0.68120973, 0.00082999, 0
rr, 7500, 0.68256976, 0.00077000, 0
rr, 8000, 0.66431247, 0.00075631, 0
rr, 8500, 0.66493411, 0.00066433, 0
rr, 9000, 0.67382387, 0.00062870, 0
rr, 9500, 0.66684978, 0.00059031, 0
rr, 10000, 0.68247436, 0.00064694, 0
rr, 10500, 0.67068121, 0.00057395, 0
rr, 11000, 0.68044849, 0.00056831, 0
rr, 11500, 0.69055582, 0.00056278, 0
rr, 12000, 0.67169902, 0.00047400, 0
rr, 12500, 0.68032505, 0.00043903, 0
rr, 13000, 0.68453292, 0.00045592, 0
rr, 13500, 0.69070730, 0.00046787, 0
rr, 14000, 0.68754665, 0.00046046, 0
rr, 14500, 0.69076145, 0.00043351, 0
rr, 15000, 0.66838020, 0.00038133, 0
rr, 15500, 0.66679075, 0.00037714, 0
rr, 16000, 0.68026856, 0.00037449, 0
rr, 16500, 0.68104805, 0.00040620, 0
rr, 17000, 0.67152505, 0.00037078, 0
rr, 17500, 0.66932162, 0.00036059, 0
rr, 18000, 0.67954871, 0.00036660, 0
rr, 18500, 0.67475159, 0.00034216, 0
rr, 19000, 0.68782597, 0.00033677, 0
rr, 19500, 0.68166450, 0.00036876, 0
rr, 20000, 0.69360455, 0.00032385, 0
mlfq, 15000, 1.44396336, 0.00001760, 1.000
mlfq, 16000, 1.07100321, 0.00001984, 0.750
mlfq, 17000, 1.07500808, 0.00003045, 0.750
mlfq, 18000, 1.07647875, 0.00003876, 0.750
mlfq, 19000, 1.07906598, 0.00002368, 0.750
mlfq, 20000, 1.08202069, 0.00005622, 0.750
mlfq, 21000, 1.08424807, 0.00004016, 0.750
mlfq, 22000, 1.08723266, 0.00004337, 0.750
mlfq, 23000, 1.08944133, 0.00002961, 0.750
mlfq, 24000, 1.09161407, 0.00003813, 0.750
mlfq, 25000, 1.09499544, 0.00003757, 0.750
mlfq, 26000, 1.09733880, 0.00003576, 0.750
mlfq, 27000, 1.10095183, 0.00003701, 0.750
mlfq, 28000, 1.10377927, 0.00004107, 0.750
mlfq, 29000, 1.10642627, 0.00003017, 0.750
mlfq, 30000, 1.11098549, 0.00004868, 0.750
mlfq, 31000, 1.11282532, 0.00003241, 0.750
mlfq, 32000, 1.11534579, 0.00004163, 0.750
mlfq, 81000, 1.23850741, 0.00005217, 0.750
mlfq, 82000, 1.24155298, 0.00005476, 0.750
mlfq, 83000, 1.24380794, 0.00004777, 0.750
mlfq, 84000, 0.92424292, 0.00005908, 0.500
mlfq, 85000, 0.92793042, 0.00006139, 0.500
mlfq, 86000, 0.93109747, 0.00006279, 0.500
mlfq, 87000, 0.93507712, 0.00005650, 0.500
mlfq, 88000, 0.93724490, 0.00006139, 0.500
mlfq, 89000, 0.94119012, 0.00005971, 0.500
mlfq, 90000, 0.94412710, 0.00005699, 0.500
mlfq, 91000, 0.94762039, 0.00009848, 0.500
mlfq, 92000, 0.95052421, 0.00006153, 0.500
mlfq, 93000, 0.95404842, 0.00004826, 0.500
mlfq, 94000, 0.95721871, 0.00005720, 0.500
mlfq, 95000, 0.96029832, 0.00005629, 0.500
mlfq, 96000, 0.96358352, 0.00005839, 0.500
mlfq, 97000, 0.96700867, 0.00005978, 0.500
mlfq, 98000, 0.97024823, 0.00005769, 0.500
mlfq, 99000, 0.97344249, 0.00006649, 0.500
mlfq, 100000, 0.97676667, 0.00005441, 0.500
rr, 0, 0.79540163, 0.05113471, 0
rr, 500, 0.67289635, 0.00638431, 0
rr, 1000, 0.69134834, 0.00370439, 0
rr, 1500, 0.68019080, 0.00312455, 0
rr, 2000, 0.70683332, 0.00252192, 0
rr, 2500, 0.66669009, 0.00198763, 0
rr, 3000, 0.67077532, 0.00167947, 0
rr, 3500, 0.68569747, 0.00154882, 0
rr, 4000, 0.67385436, 0.00132923, 0
rr, 4500, 0.68278243, 0.00115181, 0
rr, 5000, 0.66575022, 0.00109861, 0
rr, 5500, 0.66921424, 0.00091059, 0
rr, 6000, 0.65969077, 0.00090312, 0
rr, 6500, 0.68372361, 0.00084221, 0
rr, 7000, 0.66568757, 0.00076524, 0
rr, 7500, 0.66792496, 0.00071636, 0
rr, 8000, 0.66431917, 0.00070832, 0
rr, 8500, 0.66521840, 0.00075610, 0
rr, 9000, 0.67395434, 0.00064553, 0
rr, 9500, 0.66768888, 0.00057305, 0
rr, 10000, 0.67175079, 0.00056361, 0
rr, 10500, 0.68388791, 0.00054294, 0
rr, 11000, 0.68033186, 0.00052214, 0
rr, 11500, 0.67848890, 0.00056586, 0
rr, 12000, 0.67138002, 0.00048638, 0
rr, 12500, 0.68055013, 0.00052108, 0
rr, 13000, 0.68501828, 0.00046842, 0
rr, 13500, 0.69032599, 0.00044349, 0
rr, 14000, 0.70865683, 0.00051941, 0
rr, 14500, 0.69042645, 0.00044921, 0
rr, 15000, 0.69456713, 0.00043037, 0
rr, 15500, 0.68293729, 0.00040334, 0
rr, 16000, 0.68027265, 0.00037379, 0
rr, 16500, 0.68088331, 0.00038531, 0
rr, 17000, 0.67161390, 0.00036841, 0
rr, 17500, 0.66871034, 0.00036219, 0
rr, 18000, 0.67955470, 0.00037643, 0
